Time,Latitude,Longitude,Altitude,Heartrate,Confidence,Source,Barometer Temperature,Barometer Pressure,Barometer Altitude,Steps
2024-06-18T23:38:24.000Z,,,,86,50,,35.13619842529,988.40365141225,208.94738188716,0
2024-06-18T23:38:34.000Z,,,,87,61,,35.16016896565,988.39099423857,209.05490189892,0
2024-06-18T23:38:44.000Z,,,,87,67,,35.17675323486,988.38186490344,209.13245436092,0
2024-06-18T23:38:54.000Z,,,,89,58,,35.17208455403,988.26200760870,210.15067959830,0
2024-06-18T23:39:04.000Z,,,,75,91,,35.17745005289,988.19858747827,210.68949391086,0
2024-06-18T23:39:14.000Z,,,,79,100,,35.16434987386,988.19301786505,210.73681440853,0
2024-06-18T23:39:24.000Z,,,,80,100,,35.13348083496,988.20614635941,210.62527255835,0
2024-06-18T23:39:34.000Z,,,,76,83,,35.12247111002,988.25225732174,210.23351573598,0
2024-06-18T23:39:44.000Z,,,,73,48,,35.13104197184,988.08332854735,211.66879981186,0
2024-06-18T23:39:54.000Z,,,,73,63,,35.14309692382,988.26369383388,210.13635389410,0
2024-06-18T23:40:04.000Z,,,,78,47,,35.16762491861,988.23524857206,210.37801964455,0
2024-06-18T23:40:14.000Z,,,,82,66,,35.17501118977,988.22952015624,210.42668790073,0
2024-06-18T23:40:24.000Z,,,,80,100,,35.16936696370,988.24624766735,210.28457267146,0
2024-06-18T23:40:34.000Z,,,,80,29,,35.15522155761,988.30756663298,209.76362964620,0
2024-06-18T23:40:44.000Z,,,,86,66,,35.14358469645,988.37095338689,209.22514697287,11
2024-06-18T23:40:54.000Z,,,,88,90,,35.16142323811,988.48572903975,208.25017686537,0
2024-06-18T23:41:04.000Z,,,,85,64,,35.21375427246,988.49063433330,208.20851053605,0
2024-06-18T23:41:14.000Z,,,,94,89,,35.22051340738,988.62556315584,207.06246968315,0
2024-06-18T23:41:24.000Z,,,,89,75,,35.20497436523,988.43124032907,208.71302374078,0
2024-06-18T23:41:34.000Z,,,,79,35,,35.21270904541,988.44269080813,208.61575750323,0
2024-06-18T23:41:44.000Z,,,,72,79,,35.21619313557,988.47556575291,208.33650594337,0
2024-06-18T23:41:54.000Z,,,,78,100,,35.23242899576,988.43039234834,208.72022696001,0
2024-06-18T23:42:04.000Z,,,,78,100,,35.27869771321,988.49977038394,208.13090794168,0
2024-06-18T23:42:14.000Z,,,,79,100,,35.29521230061,988.46343160501,208.43957686767,0
2024-06-18T23:42:24.000Z,,,,78,100,,35.30928802490,988.48973445840,208.21615420138,0
2024-06-18T23:42:34.000Z,,,,79,100,,35.33966929117,988.43834690421,208.65265674198,0
2024-06-18T23:42:44.000Z,,,,77,37,,35.38231455485,988.49798215725,208.14609728531,0
2024-06-18T23:42:54.000Z,,,,77,36,,35.45109049479,988.56376740671,207.58732664550,0
2024-06-18T23:43:04.000Z,,,,83,0,,35.55240783691,988.48863393485,208.22550221260,6
2024-06-18T23:43:14.000Z,,,,89,76,,35.65198313395,988.48514681830,208.25512235637,3
2024-06-18T23:43:24.000Z,,,,82,59,,35.73483479817,988.53846197574,207.80226384727,0
2024-06-18T23:43:34.000Z,,,,89,76,,35.77594706217,988.61108822286,207.18540891825,0
2024-06-18T23:43:44.000Z,,,,92,93,,35.79476114908,988.56938414988,207.53962021540,0
2024-06-18T23:43:54.000Z,,,,96,81,,35.81294809977,988.54102228638,207.78051708740,0
2024-06-18T23:44:04.000Z,,,,104,83,,35.84974009195,988.47346994280,208.35430828094,0
2024-06-18T23:44:14.000Z,,,,92,87,,35.82681477864,988.56868745391,207.54553766788,0
2024-06-18T23:44:24.000Z,,,,83,19,,35.80584055582,988.51553260903,207.99702327586,0
2024-06-18T23:44:34.000Z,,,,77,20,,35.79329783121,988.50239751774,208.10859289278,0
2024-06-18T23:44:44.000Z,,,,80,100,,35.78005828857,988.53489368774,207.83257223872,0
2024-06-18T23:44:54.000Z,,,,80,99,,35.80270487467,988.62438464717,207.07247899825,0
2024-06-18T23:45:04.000Z,,,,84,100,,35.77810719807,988.50083198177,208.12189065346,0
2024-06-18T23:45:14.000Z,,,,81,99,,35.75894470214,988.52049847702,207.95484344858,0
2024-06-18T23:45:24.000Z,,,,81,30,,35.74089711507,988.55848663735,207.63217964495,0
2024-06-18T23:45:34.000Z,,,,88,69,,35.75385793050,988.63094029730,207.01680064383,0
2024-06-18T23:45:44.000Z,,,,82,63,,35.77678324381,988.48502761597,208.25613488215,0
2024-06-18T23:45:54.000Z,,,,87,60,,35.78500569661,988.59852389134,207.29212211764,7
2024-06-18T23:46:04.000Z,,,,92,9,,35.80110219319,988.47114243419,208.37407875966,0
2024-06-18T23:46:14.000Z,,,,97,61,,35.80584055582,988.51414350899,208.00882225090,0
2024-06-18T23:46:24.000Z,,,,99,13,,35.79671223958,988.48120630289,208.28859384672,6
2024-06-18T23:46:34.000Z,,,,101,41,,35.78242746988,988.59690631847,207.30586080153,7
2024-06-18T23:46:44.000Z,,,,91,82,,35.78396046956,988.56458490816,207.58038309271,0
2024-06-18T23:46:54.000Z,,,,80,100,,35.77364756266,988.44964871370,208.55665393294,0
2024-06-18T23:47:04.000Z,,,,77,98,,35.77518056233,988.55311032195,207.67784437815,9
2024-06-18T23:47:14.000Z,,,,81,100,,35.76312561035,988.64282662120,206.91584864903,0
2024-06-18T23:47:24.000Z,,,,81,32,,35.75608774820,988.63390025220,206.99166129492,0
2024-06-18T23:47:34.000Z,,,,88,81,,35.75734202067,988.68939287903,206.52036522345,6
2024-06-18T23:47:44.000Z,,,,96,47,,35.75629679361,988.43459770246,208.68450439605,1
2024-06-18T23:47:54.000Z,,,,96,86,,35.75072224934,988.70205025473,206.41286977201,0
2024-06-18T23:48:04.000Z,,,,87,34,,35.75065256754,988.53328181712,207.84626320464,0
2024-06-18T23:48:14.000Z,,,,88,29,,35.72229207356,988.56989216617,207.53530533369,0
2024-06-18T23:48:24.000Z,,,,84,41,,35.73671620686,988.59265351106,207.34198165772,0
2024-06-18T23:48:34.000Z,,,,78,31,,35.75455474853,988.59677211128,207.30700067695,0
2024-06-18T23:48:44.000Z,,,,83,50,,35.74284820556,988.65435495027,206.81793808675,0
2024-06-18T23:48:54.000Z,,,,86,80,,35.72912089029,988.63550720406,206.97801323293,0
2024-06-18T23:49:04.000Z,,,,85,86,,35.73135070800,988.63487905129,206.98334821821,0
2024-06-18T23:49:14.000Z,,,,87,56,,35.70842539469,988.66839196403,206.69872241263,0
2024-06-18T23:49:24.000Z,,,,76,59,,35.73204752604,988.56795396569,207.55176762235,0
2024-06-18T23:49:34.000Z,,,,70,25,,35.68696339925,988.65603472219,206.80367179346,0
2024-06-18T23:49:44.000Z,,,,66,59,,35.67804412841,988.72185597174,206.24466774974,0
2024-06-18T23:49:54.000Z,,,,66,0,,35.65602467854,988.69345298955,206.48588375118,0
2024-06-18T23:50:04.000Z,,,,70,4,,35.67128499348,988.65336202470,206.82637100719,0
2024-06-18T23:50:14.000Z,,,,70,45,,35.64947458902,988.63482387867,206.98381680673,0
2024-06-18T23:50:24.000Z,,,,75,93,,35.63957977294,988.66996074096,206.68539895173,0
2024-06-18T23:50:34.000Z,,,,75,39,,35.63205413818,988.96440094705,204.18505165900,0
2024-06-18T23:50:44.000Z,,,,82,98,,35.62139282226,988.65896696275,206.77876833824,0
2024-06-18T23:50:54.000Z,,,,86,100,,35.62285614013,988.66379198531,206.73778965684,0
2024-06-18T23:51:04.000Z,,,,82,100,,35.62822163899,988.69969286036,206.43289035996,0
2024-06-18T23:51:18.000Z,,,,0,28,,35.70758921305,988.55322817897,207.67684333548,0
2024-06-18T23:51:28.000Z,,,,87,86,,35.70501098632,988.70126887752,206.41950575167,0
2024-06-18T23:51:38.000Z,,,,88,88,,35.72793629964,988.69206256433,206.49769226128,0
2024-06-18T23:51:48.000Z,,,,86,82,,35.73720397949,988.60417775740,207.24410174801,0
2024-06-18T23:51:58.000Z,,,,86,92,,35.77357788085,988.61783243437,207.12812845758,0
2024-06-18T23:52:08.000Z,,,,88,88,,35.82103118896,988.65669478072,206.79806592558,0
2024-06-18T23:52:18.000Z,,,,90,42,,35.85726572672,988.62160131037,207.09611848522,0
2024-06-18T23:52:28.000Z,,,,90,46,,35.85287577311,988.64323867142,206.91234907410,0
2024-06-18T23:52:38.000Z,,,,90,14,,35.89322153727,988.52488646834,207.91757221880,0
2024-06-18T23:52:48.000Z,,,,91,84,,35.94388020833,988.59022475234,207.36261016873,0
2024-06-18T23:52:58.000Z,,,,93,20,,35.98777974446,988.91969490432,204.56465064696,0
2024-06-18T23:53:08.000Z,,,,96,13,,36.00931142171,988.57384380044,207.50174183594,0
2024-06-18T23:53:18.000Z,,,,91,100,,35.98826751708,988.56385649433,207.58656996820,0
2024-06-18T23:53:28.000Z,,,,91,92,,35.97447052001,988.57451577996,207.49603433899,0
2024-06-18T23:53:38.000Z,,,,100,85,,35.97969665527,988.72545672318,206.21408830290,0
2024-06-18T23:53:48.000Z,,,,101,57,,36.01154123942,988.59914500525,207.28684675730,8
2024-06-18T23:53:58.000Z,,,,103,41,,36.02234191894,988.47706991558,208.32372922668,16
2024-06-18T23:54:08.000Z,,,,101,2,,36.00429433186,988.61750817106,207.13088250861,6
2024-06-18T23:54:18.000Z,,,,103,5,,36.01474660237,988.62665953689,207.05315790337,7
2024-06-18T23:54:28.000Z,,,,100,62,,35.97614288330,988.54267404243,207.76648743035,0
2024-06-18T23:54:38.000Z,,,,100,70,,35.95419311523,988.55930603680,207.62521994118,0
2024-06-18T23:54:48.000Z,,,,100,35,,35.96694488525,988.52952239532,207.87819518985,0
2024-06-18T23:54:58.000Z,,,,87,89,,35.96422729492,988.52371870751,207.92749106815,0
2024-06-18T23:55:08.000Z,,,,89,90,,35.94882761637,988.52687146836,207.90071183938,0
2024-06-18T23:55:18.000Z,,,,86,91,,35.91837666829,988.53715921133,207.81332928177,0
2024-06-18T23:55:28.000Z,,,,91,100,,35.90228017171,988.57112584582,207.52482697271,0
2024-06-18T23:55:38.000Z,,,,94,34,,35.88465067545,988.47338547249,208.35502579365,0
2024-06-18T23:55:48.000Z,,,,102,0,,35.89008585611,988.50849280135,208.05681933424,0
2024-06-18T23:55:58.000Z,,,,102,1,,35.84883422851,988.52092680221,207.95120528448,12
2024-06-18T23:56:08.000Z,,,,110,66,,35.82298227945,988.46711846424,208.40825952206,0
2024-06-18T23:56:18.000Z,,,,95,40,,35.79406433105,988.49150269928,208.20113451724,0
2024-06-18T23:56:28.000Z,,,,95,33,,35.77950083414,988.54685777918,207.73095176419,0
2024-06-18T23:56:38.000Z,,,,98,0,,35.76047770182,988.49697285570,208.15467038502,0
2024-06-18T23:56:48.000Z,,,,97,96,,35.77120869954,988.45858410650,208.48075319346,0
2024-06-18T23:56:58.000Z,,,,97,16,,35.73873697916,988.49001802106,208.21374557922,0
2024-06-18T23:57:08.000Z,,,,84,82,,35.71622975667,988.47694134177,208.32482136273,0
2024-06-18T23:57:18.000Z,,,,88,37,,35.69748535156,988.47073391582,208.37754882744,0
2024-06-18T23:57:28.000Z,,,,90,51,,35.67748667399,988.44572149794,208.59001342343,0
2024-06-18T23:57:38.000Z,,,,94,29,,35.69755503336,988.47305841616,208.35780389518,0
2024-06-18T23:57:48.000Z,,,,94,50,,35.68745117187,988.49740749182,208.15097854521,0
2024-06-18T23:57:58.000Z,,,,90,10,,35.67588399251,988.35683068943,209.34511958466,0
2024-06-18T23:58:08.000Z,,,,90,50,,35.70250244140,988.29497276445,209.87062031293,0
2024-06-18T23:58:18.000Z,,,,98,4,,35.74431152343,988.32880449793,209.58320678114,0
2024-06-18T23:58:28.000Z,,,,98,57,,35.76863047281,988.31584302215,209.69331854016,0
2024-06-18T23:58:38.000Z,,,,91,48,,35.77915242513,988.34572867461,209.43943240841,0
2024-06-18T23:58:48.000Z,,,,95,4,,35.78423919677,988.40510390117,208.93504337255,0
2024-06-18T23:58:58.000Z,,,,97,35,,35.79699096679,988.48054895538,208.29417749250,0
2024-06-18T23:59:08.000Z,,,,120,26,,35.81273905436,988.52166296434,207.94495237802,0
2024-06-18T23:59:18.000Z,,,,120,16,,35.80744323730,988.56413262201,207.58422464221,0
2024-06-18T23:59:28.000Z,,,,104,96,,35.79190419514,988.51679698134,207.98628374625,0
2024-06-18T23:59:38.000Z,,,,94,70,,35.80834910074,988.55730836016,207.64218754384,0
2024-06-18T23:59:48.000Z,,,,90,83,,35.81894073486,988.47954419244,208.30271216266,0
2024-06-18T23:59:58.000Z,,,,83,84,,35.79713033040,988.52455610134,207.92037832375,0
2024-06-19T00:00:08.000Z,,,,77,48,,35.78382110595,988.53134473215,207.86271651201,0
2024-06-19T00:00:18.000Z,,,,81,79,,35.75253397623,988.51836904444,207.97293071840,8
2024-06-19T00:00:28.000Z,,,,87,91,,35.72493998209,988.49755199604,208.14975111313,24
2024-06-19T00:00:38.000Z,,,,83,14,,35.70096944173,988.50638967293,208.07468335364,18
2024-06-19T00:00:48.000Z,,,,85,89,,35.68786926269,988.55418293032,207.66873396374,0
2024-06-19T00:00:58.000Z,,,,95,62,,35.68320058186,988.53619658672,207.82150564066,0
2024-06-19T00:01:08.000Z,,,,98,48,,35.70375671386,988.55723068120,207.64284732373,0
2024-06-19T00:01:18.000Z,,,,96,38,,35.71030680338,988.56308274775,207.59314188713,0
2024-06-19T00:01:28.000Z,,,,98,100,,35.70995839436,988.58896421912,207.37331644541,7
2024-06-19T00:01:38.000Z,,,,89,76,,35.71462707519,988.58160103349,207.43585551960,0
2024-06-19T00:01:48.000Z,,,,82,80,,35.69476776123,988.58068505031,207.44363543136,0
2024-06-19T00:01:58.000Z,,,,82,66,,35.66807963053,988.58487597839,207.40803979214,0
2024-06-19T00:02:08.000Z,,,,84,79,,35.65651245117,988.88632094317,204.84803799371,0
2024-06-19T00:02:18.000Z,,,,82,35,,35.64313354492,988.93001024072,204.47706189725,0
2024-06-19T00:02:28.000Z,,,,78,30,,35.63296000162,988.93478399538,204.43652762839,0
2024-06-19T00:02:38.000Z,,,,78,54,,35.60954691569,988.59997660340,207.27978367714,0
2024-06-19T00:02:48.000Z,,,,73,86,,35.59777069091,988.60812638275,207.21056474850,0
2024-06-19T00:02:58.000Z,,,,74,76,,35.58111673990,988.60219835470,207.26091351985,0
2024-06-19T00:03:08.000Z,,,,78,100,,35.56620483398,988.59476681866,207.32403244457,0
2024-06-19T00:03:18.000Z,,,,78,83,,35.55463765462,988.60838439795,207.20837334267,0
2024-06-19T00:03:28.000Z,,,,80,86,,35.52683461507,988.62712500052,207.04920463184,0
2024-06-19T00:03:38.000Z,,,,73,89,,35.51150461832,988.49914554012,208.13621541360,0
2024-06-19T00:03:48.000Z,,,,71,46,,35.51059875488,988.46256200109,208.44696357153,0
2024-06-19T00:03:58.000Z,,,,76,100,,35.48760375976,988.46875164872,208.39438676802,0
2024-06-19T00:04:08.000Z,,,,79,100,,35.47373708089,988.45763946522,208.48877732161,0
2024-06-19T00:04:18.000Z,,,,76,73,,35.46056722005,988.47324392459,208.35622813826,0
2024-06-19T00:04:28.000Z,,,,71,87,,35.44802449544,988.48360723887,208.26819982517,0
2024-06-19T00:04:38.000Z,,,,70,89,,35.43861745198,988.61985671432,207.11093574772,0
2024-06-19T00:04:48.000Z,,,,70,28,,35.42398427327,988.46893730835,208.39280972119,0
2024-06-19T00:04:58.000Z,,,,70,100,,35.40496114095,988.44729752716,208.57662592818,0
2024-06-19T00:05:08.000Z,,,,78,100,,35.39562377929,988.46619174695,208.41613134227,0
2024-06-19T00:05:18.000Z,,,,77,78,,35.37506764729,988.89095977119,204.80864798475,0
2024-06-19T00:05:28.000Z,,,,74,89,,35.36677551269,988.47912323968,208.30628782705,0
2024-06-19T00:05:38.000Z,,,,77,100,,35.35569610595,988.45229400141,208.53418376124,0
2024-06-19T00:05:48.000Z,,,,80,100,,35.34601033528,988.47391940109,208.35049046679,7
2024-06-19T00:05:58.000Z,,,,83,94,,35.35499928792,988.44213039240,208.62051794037,0
2024-06-19T00:06:08.000Z,,,,80,95,,35.33625488281,988.45143407467,208.54148833055,0
2024-06-19T00:06:18.000Z,,,,78,0,,35.32705688476,988.37704793861,209.17337405668,0
2024-06-19T00:06:28.000Z,,,,81,89,,35.33291015624,988.38523814541,209.10379906095,7
2024-06-19T00:06:38.000Z,,,,77,77,,35.33102874755,988.43580399361,208.67425752590,0
2024-06-19T00:06:48.000Z,,,,76,41,,35.36280364990,988.39397609647,209.02957154673,0
2024-06-19T00:06:58.000Z,,,,76,0,,35.38119964599,988.42745564425,208.74517299394,9
2024-06-19T00:07:08.000Z,,,,84,63,,35.40314941406,988.61870754269,207.12069594283,0
2024-06-19T00:07:18.000Z,,,,83,74,,35.43004659016,988.27237139164,210.06263206897,9
2024-06-19T00:07:28.000Z,,,,89,79,,35.42705027262,988.43033729450,208.72069461804,0
2024-06-19T00:07:38.000Z,,,,85,61,,35.43945363362,988.50514987287,208.08521425716,0
2024-06-19T00:07:48.000Z,,,,81,100,,35.45534108479,988.36616374681,209.26583491051,0
2024-06-19T00:07:58.000Z,,,,86,57,,35.47157694498,988.41498375150,208.85111700943,0
2024-06-19T00:08:08.000Z,,,,83,37,,35.48530426025,988.30834507071,209.75701649822,0
2024-06-19T00:08:18.000Z,,,,87,51,,35.46767476399,988.42661735543,208.75229390673,0
2024-06-19T00:08:28.000Z,,,,74,79,,35.44070790608,988.39569706804,209.01495222773,0
2024-06-19T00:08:38.000Z,,,,72,90,,35.42774709065,988.57569651247,207.48600572677,0
2024-06-19T00:08:48.000Z,,,,74,0,,35.45352935791,988.41095311272,208.88535599402,0
2024-06-19T00:08:58.000Z,,,,82,53,,35.45973103841,988.40865574843,208.90487141792,0
2024-06-19T00:09:08.000Z,,,,76,5,,35.46781412760,988.66600026982,206.71903485823,0
2024-06-19T00:09:18.000Z,,,,80,41,,35.45513203938,988.40977801360,208.89533810572,0
2024-06-19T00:09:28.000Z,,,,75,25,,35.47485198974,988.51207644930,208.02637982011,0
2024-06-19T00:09:38.000Z,,,,69,24,,35.48356221516,988.58616017451,207.39713249941,6
2024-06-19T00:09:48.000Z,,,,75,71,,35.46746571858,988.45795953627,208.48605852049,1
2024-06-19T00:09:58.000Z,,,,73,0,,35.44391326904,988.69579199000,206.46601927515,7
2024-06-19T00:10:08.000Z,,,,86,23,,35.45171763102,988.42703315541,208.74876185930,12
2024-06-19T00:10:18.000Z,,,,86,49,,35.43778127034,988.62819394543,207.04012588409,0
2024-06-19T00:10:28.000Z,,,,100,76,,35.38935241699,988.42102018138,208.79983968378,0
2024-06-19T00:10:38.000Z,,,,102,0,,35.34587097167,988.50063889981,208.12353070492,0
2024-06-19T00:10:48.000Z,,,,102,0,,35.29744211832,988.41765981918,208.82838473467,0
2024-06-19T00:10:58.000Z,,,,96,66,,35.25479685465,988.43997724424,208.63880782310,0
2024-06-19T00:11:08.000Z,,,,88,90,,35.23688863118,988.48423266872,208.26288730786,0
2024-06-19T00:11:28.000Z,,,,0,29,,35.26636403401,988.39313671408,209.03670194456,8
2024-06-19T00:11:38.000Z,,,,90,54,,35.24392649332,988.93268263724,204.45437038087,11
2024-06-19T00:11:48.000Z,,,,89,80,,35.20302327473,988.98067189790,204.04689847163,10
2024-06-19T00:11:58.000Z,,,,91,68,,35.13473510742,988.94111981439,204.38273001170,0
2024-06-19T00:12:08.000Z,,,,94,34,,35.05397389729,988.89920686535,204.73861921932,7
2024-06-19T00:12:18.000Z,,,,92,17,,35.00679931640,989.00686530635,203.82449967042,0
2024-06-19T00:12:28.000Z,,,,99,42,,34.93446960449,989.02947862480,203.63250196060,0
2024-06-19T00:12:38.000Z,,,,102,0,,34.85106048583,988.91363437201,204.61611169344,0
2024-06-19T00:12:48.000Z,,,,107,54,,34.73824564615,988.96462213389,204.18317359621,20
2024-06-19T00:12:58.000Z,,,,108,70,,34.64034271240,988.89682072931,204.75888062976,8
2024-06-19T00:13:08.000Z,,,,104,2,,34.51129201253,989.12435548987,202.82699149023,7
2024-06-19T00:13:18.000Z,,,,101,88,,34.38300781249,988.84045986548,205.23746946300,0
2024-06-19T00:13:28.000Z,,,,102,32,,34.24434102376,989.11482369309,202.90791420927,7
2024-06-19T00:13:38.000Z,,,,109,80,,34.04156697591,988.93597387491,204.42642430667,7
2024-06-19T00:13:48.000Z,,,,116,77,,33.80966593424,988.96906868831,204.14541867124,0
2024-06-19T00:13:58.000Z,,,,101,11,,33.58041280110,989.02263453675,203.69061111217,6
2024-06-19T00:14:08.000Z,,,,101,85,,33.39436238606,989.04993038009,203.45885999973,0
2024-06-19T00:14:18.000Z,,,,94,0,,33.23688151041,988.99604237820,203.91639267880,0
2024-06-19T00:14:28.000Z,,,,90,70,,33.09403381347,989.02957106478,203.63171710902,13
2024-06-19T00:14:38.000Z,,,,90,84,,32.91529998779,989.09391435600,203.08543178883,0
2024-06-19T00:14:48.000Z,,,,90,11,,32.74625193277,989.03443625481,203.59040982499,12
2024-06-19T00:14:58.000Z,,,,90,92,,32.58040924072,989.12419634506,202.82834258721,0
2024-06-19T00:15:08.000Z,,,,86,96,,32.41616923014,989.15068730321,202.60344385239,0
2024-06-19T00:15:18.000Z,,,,88,46,,32.17054087320,989.14386866158,202.66133120855,0
2024-06-19T00:15:28.000Z,,,,93,38,,31.93055674235,989.14878449786,202.61959782495,19
2024-06-19T00:15:38.000Z,,,,103,2,,31.70785369873,989.05185348631,203.44253236071,6
2024-06-19T00:15:48.000Z,,,,100,56,,31.51365051269,989.08959097053,203.12213715389,11
2024-06-19T00:15:58.000Z,,,,93,85,,31.31902923583,989.15535357674,202.56382936871,13
2024-06-19T00:16:08.000Z,,,,91,79,,31.09611714680,989.11862112721,202.87567480860,1
2024-06-19T00:16:18.000Z,,,,103,84,,30.86024424235,989.10257854584,203.01187356402,0
2024-06-19T00:16:28.000Z,,,,106,44,,30.68708496093,989.07064775431,203.28296581308,0
2024-06-19T00:16:38.000Z,,,,106,69,,30.51761881510,989.09734328502,203.05632041467,0
2024-06-19T00:16:48.000Z,,,,106,57,,30.32034962972,989.00521351849,203.83852426564,12
2024-06-19T00:17:08.000Z,,,,,,,29.96880493164,989.14508073925,202.65104116304,17
2024-06-19T00:17:18.000Z,,,,115,82,,29.82365773518,989.14520316354,202.65000183120,11
2024-06-19T00:17:28.000Z,,,,123,30,,29.66074167887,989.04161396206,203.52946870498,22
2024-06-19T00:17:38.000Z,,,,130,95,,29.49406280517,989.06751485132,203.30956452444,20
2024-06-19T00:17:48.000Z,,,,126,77,,29.34717356363,989.02673240065,203.65581850572,19
2024-06-19T00:17:58.000Z,,,,138,77,,29.18063405354,989.00689437783,203.82425283759,16
2024-06-19T00:18:08.000Z,,,,127,21,,29.03395385742,989.02425764468,203.67683022188,18
2024-06-19T00:18:18.000Z,,,,124,54,,28.90309143066,989.12910920514,202.78663379856,12
2024-06-19T00:18:28.000Z,,,,121,94,,28.76101023356,989.04899890592,203.46676845095,9
2024-06-19T00:18:38.000Z,,,,121,8,,28.61635080973,989.00920956407,203.80459565468,13
2024-06-19T00:18:48.000Z,,,,110,82,,28.50813496907,988.97868294889,204.06378611642,16
2024-06-19T00:18:58.000Z,,,,110,84,,28.39532012939,989.03961504960,203.54644010009,21
2024-06-19T00:19:08.000Z,,,,111,71,,28.31184132893,988.98143626867,204.04040840699,14
2024-06-19T00:19:18.000Z,,,,113,11,,28.21804962158,988.92199323307,204.54513519976,23
2024-06-19T00:19:28.000Z,,,,124,70,,28.10878855387,988.98559433599,204.00510345798,16
2024-06-19T00:19:38.000Z,,,,124,34,,28.02635498046,988.89243703479,204.79610402310,26
2024-06-19T00:19:48.000Z,,,,118,60,,27.91813913981,988.78439111565,205.71359972349,19
2024-06-19T00:19:58.000Z,,,,126,99,,27.81445261637,988.89957212879,204.73551765926,18
2024-06-19T00:20:08.000Z,,,,124,98,,27.72261199951,988.96283988991,204.19830636031,14
2024-06-19T00:20:18.000Z,,,,128,96,,27.65550842285,988.89345446995,204.78746463427,23
2024-06-19T00:20:28.000Z,,,,131,73,,27.57467753092,988.84868560562,205.16761913265,17
2024-06-19T00:20:38.000Z,,,,126,55,,27.50868886311,988.89346215942,204.78739934039,0
2024-06-19T00:20:48.000Z,,,,126,37,,27.45719401041,988.98256359161,204.03083662156,17
2024-06-19T00:20:58.000Z,,,,123,81,,27.40660502115,988.90903741791,204.65514541005,13
2024-06-19T00:21:08.000Z,,,,116,77,,27.38179829915,989.01025073994,203.79575552070,8
2024-06-19T00:21:18.000Z,,,,114,96,,27.34319458007,989.01698501171,203.73857817272,18
2024-06-19T00:21:28.000Z,,,,123,76,,27.29797108968,988.92119444161,204.55191785133,9
2024-06-19T00:21:38.000Z,,,,118,91,,27.26926218668,988.95258405144,204.28538756313,12
2024-06-19T00:21:48.000Z,,,,112,64,,27.24292246500,988.92342083824,204.53301321304,22
2024-06-19T00:21:58.000Z,,,,121,91,,27.21867319742,988.90920574982,204.65371606537,18
2024-06-19T00:22:08.000Z,,,,120,72,,27.17268320719,988.90455812799,204.69318015646,13
2024-06-19T00:22:18.000Z,,,,124,68,,27.12592671712,988.99971306306,203.88522631999,19
2024-06-19T00:22:28.000Z,,,,129,55,,27.07268981933,988.87120642489,204.97638201143,15
2024-06-19T00:22:38.000Z,,,,120,56,,27.00356547037,988.87513141132,204.94305307392,25
2024-06-19T00:22:48.000Z,,,,121,95,,26.93841298421,988.97833488489,204.06674143944,14
2024-06-19T00:22:58.000Z,,,,117,100,,26.86810404459,988.98856626402,203.97986974888,24
2024-06-19T00:23:08.000Z,,,,120,8,,26.79744669596,988.92299043197,204.53666784882,19
2024-06-19T00:23:18.000Z,,,,123,93,,26.74191029866,988.93369635850,204.44576281162,5
2024-06-19T00:23:28.000Z,,,,116,77,,26.68727976481,988.92512101695,204.51857678630,0
2024-06-19T00:23:38.000Z,,,,121,92,,26.64240468343,988.93540420044,204.43126143751,0
2024-06-19T00:23:48.000Z,,,,114,87,,26.61062978108,988.94224194251,204.37320201948,9
2024-06-19T00:23:58.000Z,,,,108,14,,26.60052591959,988.86155019519,205.05837813345,14
2024-06-19T00:24:08.000Z,,,,107,93,,26.60254669189,988.79922183549,205.58765659566,14
2024-06-19T00:24:18.000Z,,,,112,33,,26.57481333414,988.78280892119,205.72703587897,19
2024-06-19T00:24:28.000Z,,,,130,64,,26.53850911458,988.90291830617,204.70710431945,11
2024-06-19T00:24:38.000Z,,,,136,91,,26.46464640299,988.82386362102,205.37840084666,17
2024-06-19T00:24:48.000Z,,,,136,73,,26.40137532552,988.78387406719,205.71799054939,13
2024-06-19T00:24:58.000Z,,,,119,48,,26.32786102294,988.81770079812,205.43073456915,18
2024-06-19T00:25:08.000Z,,,,117,79,,26.25748240152,988.81233262108,205.47632049918,17
2024-06-19T00:25:18.000Z,,,,114,8,,26.17114664713,988.87031011969,204.98399298278,16
2024-06-19T00:25:28.000Z,,,,111,87,,26.09205780029,989.31763958056,201.18619109685,21
2024-06-19T00:25:38.000Z,,,,121,97,,26.01101786295,988.95293998997,204.28236531574,18
2024-06-19T00:25:48.000Z,,,,125,98,,25.94419301350,988.66846542605,206.69809850688,3
2024-06-19T00:25:58.000Z,,,,119,74,,25.90168711344,988.78462240527,205.71163559008,17
2024-06-19T00:26:08.000Z,,,,114,74,,25.86538289388,988.88011755541,204.90071349349,18
2024-06-19T00:26:18.000Z,,,,109,49,,25.85402475992,988.90735088385,204.66946616696,21
2024-06-19T00:26:28.000Z,,,,117,95,,25.81604817708,988.86867057447,204.99791518751,17
2024-06-19T00:26:38.000Z,,,,119,96,,25.80469004313,988.85860679635,205.08337220905,0
2024-06-19T00:26:48.000Z,,,,118,83,,25.75173187255,988.88870656390,204.82778078479,0
2024-06-19T00:26:58.000Z,,,,118,81,,25.71633351643,988.89124737070,204.80620587555,0
