Time,Barometer Temperature,Barometer Pressure,Barometer Altitude,Steps,Battery Percentage,Battery Voltage,Charging,Heartrate,Confidence,Source,Latitude,Longitude,Altitude
2024-07-07T18:03:20.000Z,38.79142710367,993.58127615437,165.05776608736,0,94,3.32490234374,false,88,46,,,,
2024-07-07T18:03:30.000Z,38.76118520100,993.59290920688,164.95936391505,0,94,3.32666015624,false,88,82,,,,
2024-07-07T18:03:40.000Z,38.73972320556,993.59176254397,164.96906331586,0,94,3.32666015624,false,89,55,,,,
2024-07-07T18:03:50.000Z,38.72028198242,993.57773773141,165.08769723905,0,95,3.32226562499,false,82,81,,,,
2024-07-07T18:04:00.000Z,38.69004007975,993.61601402075,164.76392667320,0,94,3.32490234374,false,87,64,,,,
2024-07-07T18:04:10.000Z,38.66725413004,993.57570490904,165.10489271098,0,94,3.32490234374,false,87,72,,,,
2024-07-07T18:04:20.000Z,38.63025309244,993.57997252157,165.06879337153,0,95,3.31699218749,false,93,92,,,,
2024-07-07T18:04:30.000Z,38.58725941975,993.58412875385,165.03363630810,0,94,3.31435546874,false,98,76,,,,
2024-07-07T18:04:40.000Z,38.55151265462,993.60032855813,164.89660527005,0,94,3.31962890624,false,102,57,,,,
2024-07-07T18:04:50.000Z,38.51325734456,993.64756196831,164.49707723682,0,94,3.31875,false,84,79,,,,
2024-07-07T18:05:00.000Z,38.47270253499,993.62136592911,164.71865688284,0,94,3.32666015624,false,87,69,,41.831191,-87.629587,191
2024-07-07T18:05:10.000Z,38.42782745361,993.57567570151,165.10513977520,0,94,3.32578124999,false,85,70,,41.831189,-87.629537,194
2024-07-07T18:05:20.000Z,38.37786560058,993.58616339626,165.01642555874,0,94,3.31787109374,false,89,88,,41.831175,-87.629541,195
2024-07-07T18:05:30.000Z,38.32504679361,993.61564314847,164.76706375038,0,94,3.32138671874,false,88,89,,41.831187,-87.629545,195
2024-07-07T18:05:40.000Z,38.28072916666,993.53531309928,165.44656950870,0,93,3.32578124999,false,89,39,,41.831195,-87.629556,194
2024-07-07T18:05:50.000Z,38.22017567952,993.87787881167,162.54914185324,0,94,3.32402343749,false,91,46,,41.831193,-87.629542,195
2024-07-07T18:06:00.000Z,38.17913309733,993.61926400235,164.73643627130,0,94,3.32226562499,false,89,95,,41.831187,-87.629535,194
2024-07-07T18:06:10.000Z,38.16652069091,993.66520154378,164.34787525055,0,93,3.31962890624,false,91,85,,41.831183,-87.629524,192
2024-07-07T18:06:20.000Z,38.15641682942,993.65070046433,164.47053053182,0,94,3.32490234374,false,93,91,,41.831178,-87.629510,191
2024-07-07T18:06:30.000Z,38.13147074381,993.61275942434,164.79145618303,0,93,3.32490234374,false,94,92,,41.831156,-87.629507,194
2024-07-07T18:06:40.000Z,38.14784596761,993.64078702834,164.55438272912,0,93,3.31787109374,false,95,86,,41.831154,-87.629515,193
2024-07-07T18:06:50.000Z,38.13425801595,993.62085978729,164.72293813867,0,94,3.31787109374,false,96,88,,41.831148,-87.629517,193
2024-07-07T18:07:00.000Z,38.12798665364,993.61402224011,164.78077445084,0,93,3.32490234374,false,99,98,,41.831135,-87.629517,193
2024-07-07T18:07:10.000Z,38.12422383626,993.62735666030,164.66798376338,0,94,3.32314453124,false,101,97,,41.831133,-87.629526,193
2024-07-07T18:07:20.000Z,38.12025197347,993.64481445494,164.52031690370,0,94,3.32050781249,false,98,77,,41.831138,-87.629532,193
2024-07-07T18:07:30.000Z,38.13216756184,993.61654321478,164.75945041017,0,93,3.32138671874,false,93,5,,41.831142,-87.629546,192
2024-07-07T18:07:40.000Z,38.17383728027,993.63389222038,164.61270244355,0,94,3.32666015624,false,91,88,,41.831144,-87.629552,192
2024-07-07T18:07:50.000Z,38.18624064127,993.63786141365,164.57912899305,0,93,3.32402343749,false,87,81,,41.831145,-87.629553,192
2024-07-07T18:08:00.000Z,38.20777231852,993.62598629260,164.67957511558,0,93,3.32138671874,false,88,89,,41.831130,-87.629549,192
2024-07-07T18:08:10.000Z,38.24902394612,993.61594711302,164.76449262192,0,94,3.32578124999,false,85,90,,41.831131,-87.629552,193
2024-07-07T18:08:20.000Z,38.25975494384,993.61277251187,164.79134548002,0,93,3.32314453124,false,88,56,,41.831136,-87.629555,193
2024-07-07T18:08:30.000Z,38.27515462239,993.64170796488,164.54659301461,0,93,3.31523437499,false,91,100,,41.831141,-87.629558,193
2024-07-07T18:08:40.000Z,38.32483774820,993.64098727179,164.55268897533,0,94,3.32666015624,false,86,92,,41.831138,-87.629550,194
2024-07-07T18:08:50.000Z,38.36539255777,993.67075754485,164.30088100390,0,93,3.3328125,false,86,73,,41.831152,-87.629563,194
2024-07-07T18:09:00.000Z,38.40239359537,993.67975410719,164.22478595680,0,94,3.32226562499,false,86,100,,41.831144,-87.629551,192
2024-07-07T18:09:10.000Z,38.43075408935,993.71042647944,163.96535598771,0,94,3.31962890624,false,85,84,,41.831144,-87.629537,190
2024-07-07T18:09:20.000Z,38.46552530924,993.71266607068,163.94641355672,0,93,3.32402343749,false,85,91,,41.831145,-87.629535,191
2024-07-07T18:09:30.000Z,38.48608144124,993.57829416463,165.08299042260,0,93,3.32138671874,false,82,89,,41.831135,-87.629530,192
2024-07-07T18:09:40.000Z,38.50015716552,993.70116332094,164.04370401840,0,92,3.31787109374,false,86,68,,41.831150,-87.629517,191
2024-07-07T18:09:50.000Z,38.48782348632,993.68832331581,164.15230608693,0,93,3.31787109374,false,85,57,,41.831195,-87.629521,189
2024-07-07T18:10:00.000Z,38.47960103352,993.71432239104,163.93240444475,0,93,3.3328125,false,87,61,,41.831186,-87.629523,185
2024-07-07T18:10:10.000Z,38.46218058268,993.66112836692,164.38232748096,0,94,3.32578124999,false,88,6,,41.831176,-87.629544,190
2024-07-07T18:10:20.000Z,38.43423817952,993.68252382427,164.20135914843,0,93,3.32578124999,false,89,87,,41.831171,-87.629545,190
2024-07-07T18:10:30.000Z,38.39528605143,993.67799402645,164.23967309111,0,93,3.32050781249,false,85,59,,41.831160,-87.629539,189
2024-07-07T18:10:40.000Z,38.35208333333,993.70207110323,164.03602594647,0,94,3.31787109374,false,85,71,,41.831158,-87.629537,189
2024-07-07T18:10:50.000Z,38.31912384033,993.67193571258,164.29091575150,0,93,3.32138671874,false,80,0,,41.831160,-87.629539,188
2024-07-07T18:11:00.000Z,38.27996266682,993.71281426953,163.94516009412,0,92,3.32402343749,false,84,91,,41.831159,-87.629538,188
2024-07-07T18:11:10.000Z,38.30114593505,993.72511023148,163.84116165041,8,94,3.32314453124,false,89,80,,41.831137,-87.629550,188
2024-07-07T18:11:20.000Z,38.28024139404,993.78619204495,163.32455110214,21,93,3.32138671874,false,106,100,,41.831242,-87.629612,186
2024-07-07T18:11:30.000Z,38.23606313069,994.26758940369,159.25394490804,25,93,3.32490234374,false,120,94,,41.831118,-87.629612,187
2024-07-07T18:11:40.000Z,38.20407918294,994.32116061479,158.80105542913,19,93,3.32402343749,false,132,96,,41.831006,-87.629521,182
2024-07-07T18:11:50.000Z,38.15641682942,994.34819199333,158.57254043160,24,93,3.31787109374,false,137,100,,41.831054,-87.629230,177
2024-07-07T18:12:00.000Z,38.12206370035,993.96214853663,161.83651075993,30,91,3.32578124999,false,130,22,,41.831113,-87.629167,179
2024-07-07T18:12:10.000Z,38.09021911621,993.67596069911,164.25687142942,20,93,3.32402343749,false,119,84,,41.831103,-87.629218,184
2024-07-07T18:12:20.000Z,38.07189280192,993.69783555676,164.07185047705,6,93,3.32226562499,false,118,75,,41.831099,-87.629262,189
2024-07-07T18:12:30.000Z,38.05419362386,993.69626996575,164.08509238002,16,93,3.32578124999,false,112,30,,41.831161,-87.629273,190
2024-07-07T18:12:40.000Z,38.05384521484,993.84865934931,162.79624910356,14,90,3.31523437499,false,124,100,,41.831302,-87.629339,181
2024-07-07T18:12:50.000Z,38.09405161539,993.65502524303,164.43394986555,18,92,3.32666015624,false,133,67,,41.831514,-87.629396,176
2024-07-07T18:13:00.000Z,38.08443552652,993.71531511307,163.92400803828,18,93,3.32578124999,false,123,86,,41.831437,-87.629412,177
2024-07-07T18:13:10.000Z,38.06478525797,993.66955279449,164.31107110904,6,91,3.32578124999,false,121,71,,41.831304,-87.629362,183
2024-07-07T18:13:20.000Z,38.04931589762,993.71948590520,163.88873170575,18,93,3.32841796874,false,122,27,,41.831194,-87.629313,190
2024-07-07T18:13:30.000Z,38.01935272216,993.82604779957,162.98747766849,9,93,3.32226562499,false,108,27,,41.831103,-87.629284,188
2024-07-07T18:13:40.000Z,38.02562408447,994.32638433853,158.75689527596,12,93,3.31787109374,false,105,11,,41.831117,-87.629223,181
2024-07-07T18:13:50.000Z,38.06729380289,994.37473178978,158.34818601208,27,92,3.32138671874,false,107,16,,41.831164,-87.629211,167
2024-07-07T18:14:00.000Z,38.05802612304,994.38363056585,158.27296121007,21,92,3.31875,false,105,73,,41.831144,-87.629291,159
2024-07-07T18:14:10.000Z,38.07607371012,994.39838291981,158.14825504697,20,91,3.32050781249,false,102,32,,41.831117,-87.629454,163
2024-07-07T18:14:20.000Z,38.04311421712,994.39131114859,158.20803470646,19,92,3.31962890624,false,102,6,,41.831058,-87.629666,175
2024-07-07T18:14:30.000Z,38.03085021972,994.32132265327,158.79968559042,14,92,3.32578124999,false,103,79,,41.831126,-87.629764,178
2024-07-07T18:14:40.000Z,38.07119598388,994.13067085990,160.41154012967,17,92,3.32226562499,false,103,89,,41.831176,-87.629724,180
2024-07-07T18:14:50.000Z,38.11628011067,993.96022011035,161.85281804506,21,92,3.32578124999,false,106,84,,41.831266,-87.629678,178
2024-07-07T18:15:00.000Z,38.13147074381,993.90380314261,162.32990625737,12,92,3.32226562499,false,103,72,,41.831380,-87.629669,177
2024-07-07T18:15:10.000Z,38.19111836751,993.82774629043,162.97311320699,22,93,3.32841796874,false,119,69,,41.831351,-87.629661,180
2024-07-07T18:15:20.000Z,38.27264607747,993.78229095976,163.35754447114,13,92,3.32226562499,false,119,91,,41.831263,-87.629661,181
2024-07-07T18:15:30.000Z,38.37633260091,993.73945669578,163.71982150873,6,94,3.32314453124,false,108,44,,41.831266,-87.629606,181
2024-07-07T18:15:40.000Z,38.47960103352,993.73473448315,163.75976108486,0,93,3.32402343749,false,108,45,,41.831291,-87.629593,179
2024-07-07T18:15:50.000Z,38.55151265462,993.73307333248,163.77381081775,0,93,3.32138671874,false,105,66,,41.831261,-87.629529,171
2024-07-07T18:16:00.000Z,38.59687550862,993.72150992367,163.87161271103,0,92,3.32314453124,false,101,80,,41.831282,-87.629576,171
2024-07-07T18:16:10.000Z,38.62872009277,993.72347239795,163.85501427938,0,93,3.32226562499,false,98,79,,41.831317,-87.629669,174
2024-07-07T18:16:20.000Z,38.67972717285,993.71231910418,163.94934819215,0,91,3.32226562499,false,95,93,,41.831341,-87.629683,178
2024-07-07T18:16:30.000Z,38.68606821695,993.73116032123,163.78999076863,0,93,3.31699218749,false,96,100,,41.831437,-87.629700,180
2024-07-07T18:16:40.000Z,38.68815867106,993.73513102462,163.75640720656,0,91,3.32226562499,false,95,100,,41.831452,-87.629716,180
